19,1,0,42900,FALSE,0,alec
19,1,0,43100,FALSE,0,alec
19,1,0,36000,FALSE,0,alec
19,1,0,35500,FALSE,0,alec
19,1,0,35500,FALSE,0,alec
19,1,0,35200,FALSE,0,alec
19,1,0,71000,FALSE,0,alec
19,1,0,68800,FALSE,0,alec
19,1,0,74900,FALSE,0,alec
22,1,0,0000,TRUE,0,alec
22,1,0,42500,FALSE,0,alec
22,1,0,41100,FALSE,0,alec
22,1,0,44500,FALSE,0,alec
22,1,0,43400,FALSE,0,alec
22,1,0,42600,FALSE,0,alec
22,1,0,43800,FALSE,0,alec
22,1,0,43800,FALSE,0,alec
22,1,0,43200,FALSE,0,alec
22,1,0,42600,FALSE,0,alec
22,1,0,35600,FALSE,0,alec
22,1,0,35400,FALSE,0,alec
22,1,0,35000,FALSE,0,alec
22,1,0,34500,FALSE,0,alec
22,1,0,70100,FALSE,0,alec
22,1,0,70000,FALSE,0,alec
22,1,0,68500,FALSE,0,alec
25,1,0,41000,FALSE,0,alec
25,1,0,40100,FALSE,0,alec
25,1,0,40000,FALSE,0,alec
25,1,0,44400,FALSE,0,alec
25,1,0,43700,FALSE,0,alec
25,1,0,43800,FALSE,0,alec
25,1,0,42800,FALSE,0,alec
25,1,0,42500,FALSE,0,alec
25,1,0,42600,FALSE,0,alec
25,1,0,41300,FALSE,0,alec
25,1,0,34300,FALSE,0,alec
25,1,0,33700,FALSE,0,alec
25,1,0,33200,FALSE,0,alec
25,1,0,33400,FALSE,0,alec
25,1,0,67300,FALSE,0,alec
25,1,0,66900,FALSE,0,alec
25,1,0,66000,FALSE,0,alec
